building_id,building_type,height,num_floors,latitude,longitude
B133684,unknown,,,17.3846349,78.4941984
B133685,unknown,,,17.3845427,78.4943219
B133686,unknown,,,17.3847586,78.4942776
B133687,unknown,,,17.3847589,78.4941584
B133688,unknown,,,17.3848156,78.4940802
B133689,unknown,,,17.384842,78.4941805
B133690,unknown,,,17.3848527,78.4942389
B133691,unknown,,,17.3849976,78.494324
B133692,unknown,,,17.3849949,78.4940877
B133693,unknown,,,17.3849891,78.4940258
B133694,unknown,,,17.3851267,78.4937374
B133695,unknown,,,17.3848031,78.4936478
B133696,unknown,,,17.3847772,78.493546
B133697,unknown,,,17.38492,78.4935745
B133698,unknown,,,17.3850449,78.4935503
B133699,unknown,,,17.3850925,78.4934097
B133700,unknown,,,17.3850832,78.4932153
B133701,unknown,,,17.3849329,78.4932443
B133702,unknown,,,17.384922,78.4931708
B133703,unknown,,,17.3849453,78.4934321
B133704,unknown,,,17.3848285,78.4932678
B133705,unknown,,,17.3846483,78.4932237
B133706,unknown,,,17.3846243,78.4931114
B133707,unknown,,,17.384465,78.4930982
B133708,unknown,,,17.3846798,78.4933699
B133709,unknown,,,17.3846022,78.4934118
B133710,unknown,,,17.3847045,78.4934699
B133711,unknown,,,17.3847299,78.4935702
B133712,unknown,,,17.3845536,78.4936497
B133713,unknown,,,17.3844769,78.4934686
B133714,unknown,,,17.3844706,78.493642
B133715,unknown,,,17.3844578,78.4935134
B133716,unknown,,,17.3842772,78.4934827
B133717,unknown,,,17.3842339,78.4934226
B133718,unknown,,,17.3842101,78.4934773
B133719,unknown,,,17.3842092,78.4934118
B133720,unknown,,,17.3842039,78.4933517
B133721,unknown,,,17.3840793,78.493412
B133722,unknown,,,17.3840707,78.493259
B133723,unknown,,,17.3840652,78.4931887
B133724,unknown,,,17.3842996,78.4932675
B133725,unknown,,,17.3842806,78.4931575
B133726,unknown,,,17.3843216,78.493385
B133727,unknown,,,17.3844892,78.4933111
B133728,unknown,,,17.3844344,78.4933512
B133729,unknown,,,17.3844612,78.4931783
B133730,unknown,,,17.3845158,78.4930474
B133731,unknown,,,17.3844434,78.4930919
B133732,unknown,,,17.3843767,78.492789
B133733,unknown,,,17.3843198,78.4928885
B133734,unknown,,,17.384327,78.4928491
B133735,unknown,,,17.3842729,78.4930341
B133736,unknown,,,17.3840672,78.4931032
B133737,unknown,,,17.3841323,78.4928286
B133738,unknown,,,17.3841995,78.4926949
B133739,unknown,,,17.3840433,78.4928167
B133740,unknown,,,17.3839015,78.4925346
B133741,unknown,,,17.3839033,78.4925187
B133742,unknown,,,17.3842311,78.4927149
B133743,unknown,,,17.384562,78.4926748
B133744,unknown,,,17.3844397,78.4926299
B133745,unknown,,,17.384462,78.4924478
B133746,unknown,,,17.3845554,78.4925245
B133747,unknown,,,17.3845657,78.4926119
B133748,unknown,,,17.3846993,78.4925912
B133749,unknown,,,17.3847644,78.492555
B133750,unknown,,,17.384759,78.4925908
B133751,unknown,,,17.3846744,78.4926159
B133752,unknown,,,17.3845724,78.4927413
B133753,unknown,,,17.3846037,78.4928188
B133754,unknown,,,17.3845673,78.4929498
B133755,unknown,,,17.3845888,78.4930389
B133756,unknown,,,17.3847856,78.4931087
B133757,unknown,,,17.3848333,78.4928821
B133758,unknown,,,17.3849217,78.4928618
B133759,unknown,,,17.3848987,78.49296
B133760,unknown,,,17.3849022,78.4930801
B133761,unknown,,,17.3849592,78.4931025
B133762,unknown,,,17.3851058,78.4930839
B133763,unknown,,,17.3849337,78.4928344
B133764,unknown,,,17.3849803,78.4928309
B133765,unknown,,,17.3850229,78.4926382
B133766,unknown,,,17.3848898,78.4927454
B133767,unknown,,,17.3848271,78.4926111
B133768,unknown,,,17.3850212,78.4926279
B133769,unknown,,,17.3850894,78.4925828
B133770,unknown,,,17.3852752,78.4926033
B133771,unknown,,,17.385102,78.4925983
B133772,unknown,,,17.385082,78.4927196
B133773,unknown,,,17.3852511,78.4927418
B133774,unknown,,,17.3855768,78.4928615
B133775,unknown,,,17.385332,78.4929023
B133776,unknown,,,17.3855487,78.4929582
B133777,unknown,,,17.3856253,78.4929637
B133778,unknown,,,17.3856208,78.4930232
B133779,unknown,,,17.3854553,78.4930097
B133780,unknown,,,17.3854553,78.4930097
B133781,unknown,,,17.3854076,78.4930835
B133782,unknown,,,17.3853654,78.49308
B133783,unknown,,,17.3853231,78.49302
B133784,unknown,,,17.3852536,78.4929931
B133785,unknown,,,17.3853292,78.4929395
B133786,unknown,,,17.3852677,78.4929781
B133787,unknown,,,17.3852688,78.492838
B133788,unknown,,,17.3851568,78.4929172
B133789,unknown,,,17.3852076,78.4930219
B133790,unknown,,,17.3852443,78.493179
B133791,unknown,,,17.3854039,78.4931548
B133792,unknown,,,17.3854094,78.4932402
B133793,unknown,,,17.3854092,78.4933479
B133794,unknown,,,17.3853195,78.4934224
B133795,unknown,,,17.3852509,78.493407
B133796,unknown,,,17.3852352,78.4933279
B133797,unknown,,,17.3852213,78.4935417
B133798,unknown,,,17.3852437,78.4936059
B133799,unknown,,,17.3852682,78.4935554
B133800,unknown,,,17.3853149,78.4936964
B133801,unknown,,,17.3853177,78.4935218
B133802,unknown,,,17.3854173,78.4935075
B133803,unknown,,,17.3855014,78.4935776
B133804,unknown,,,17.3853388,78.4935429
B133805,unknown,,,17.3855289,78.4937368
B133806,unknown,,,17.3855337,78.4936549
B133807,unknown,,,17.385636,78.4936311
B133808,unknown,,,17.385656,78.493735
B133809,unknown,,,17.3856966,78.4935461
B133810,unknown,,,17.3856328,78.493444
B133811,unknown,,,17.3856375,78.4934847
B133812,unknown,,,17.3856794,78.4934007
B133813,unknown,,,17.3855316,78.4934157
B133814,unknown,,,17.3855525,78.4932625
B133815,unknown,,,17.385549,78.4931704
B133816,unknown,,,17.3858937,78.4930895
B133817,unknown,,,17.3859083,78.4931522
B133818,unknown,,,17.3859065,78.4931771
B133819,unknown,,,17.386019,78.4934574
B133820,unknown,,,17.3858008,78.4934071
B133821,unknown,,,17.3858567,78.493312
B133822,unknown,,,17.3857445,78.493397
B133823,unknown,,,17.3856935,78.4934831
B133824,unknown,,,17.3857618,78.4935503
B133825,unknown,,,17.3858431,78.4937492
B133826,unknown,,,17.3859696,78.4936502
B133827,unknown,,,17.3859548,78.4937506
B133828,unknown,,,17.3860099,78.4935616
B133829,unknown,,,17.3858113,78.4934029
B133830,unknown,,,17.3860943,78.4936908
B133831,unknown,,,17.3861418,78.4936376
B133832,unknown,,,17.386278,78.4937714
B133833,unknown,,,17.3862711,78.4936568
B133834,unknown,,,17.3862547,78.4935438
B133835,unknown,,,17.386153,78.4935193
B133836,unknown,,,17.3861766,78.4934111
B133837,unknown,,,17.3860419,78.4933366
B133838,unknown,,,17.3860175,78.4931608
B133839,unknown,,,17.38598,78.4931552
B133840,unknown,,,17.3859522,78.4931557
B133841,unknown,,,17.3862012,78.4933216
B133842,unknown,,,17.3863039,78.4931353
B133843,unknown,,,17.3862875,78.4929126
B133844,unknown,,,17.3861168,78.4928774
B133845,unknown,,,17.3860159,78.4929096
B133846,unknown,,,17.3859622,78.4930543
B133847,unknown,,,17.3858995,78.4930748
B133848,unknown,,,17.3858826,78.4930253
B133849,unknown,,,17.3857283,78.4930464
B133850,unknown,,,17.385848,78.4928749
B133851,unknown,,,17.3858022,78.4928072
B133852,unknown,,,17.3859247,78.4929211
B133853,unknown,,,17.3859112,78.492778
B133854,unknown,,,17.3858021,78.4927313
B133855,unknown,,,17.3857152,78.4925812
B133856,unknown,,,17.3857822,78.492593
B133857,unknown,,,17.3859787,78.4926042
B133858,unknown,,,17.3860178,78.4925208
B133859,unknown,,,17.3859823,78.4926309
B133860,unknown,,,17.3859291,78.492795
B133861,unknown,,,17.3860106,78.4927069
B133862,unknown,,,17.3863077,78.4927842
B133863,unknown,,,17.3862627,78.4926552
B133864,unknown,,,17.3863013,78.4925314
B133865,unknown,,,17.386248,78.4924343
B133866,unknown,,,17.3860802,78.4924756
B133867,unknown,,,17.3860854,78.4923886
B133868,unknown,,,17.3861172,78.4923065
B133869,unknown,,,17.386085,78.4922316
B133870,unknown,,,17.3862251,78.4923037
B133871,unknown,,,17.3861192,78.4921134
B133872,unknown,,,17.386048,78.4919277
B133873,unknown,,,17.3859949,78.4919111
B133874,unknown,,,17.3858888,78.4920005
B133875,unknown,,,17.3860703,78.4921045
B133876,unknown,,,17.3861424,78.4921894
B133877,unknown,,,17.3859454,78.4918968
B133878,unknown,,,17.3858108,78.4921513
B133879,unknown,,,17.3857713,78.4922348
B133880,unknown,,,17.3857326,78.4921911
B133881,unknown,,,17.3858653,78.492141
B133882,unknown,,,17.3859055,78.492348
B133883,unknown,,,17.3858508,78.4925116
B133884,unknown,,,17.3857419,78.492394
B133885,unknown,,,17.3855953,78.4925522
B133886,unknown,,,17.3851391,78.49236
B133887,unknown,,,17.3851538,78.4922177
B133888,unknown,,,17.3854208,78.4922584
B133889,unknown,,,17.3851602,78.4921476
B133890,unknown,,,17.3854581,78.4919334
B133891,unknown,,,17.3852666,78.4919577
B133892,unknown,,,17.3855281,78.4922264
B133893,unknown,,,17.3856461,78.4918583
B133894,unknown,,,17.3856446,78.4917157
B133895,unknown,,,17.3856534,78.4916326
B133896,unknown,,,17.3855696,78.4917105
B133897,unknown,,,17.3853706,78.4917369
B133898,unknown,,,17.385541,78.4918674
B133899,unknown,,,17.3850553,78.4912654
B133900,unknown,,,17.385038,78.4912599
B133901,unknown,,,17.3852239,78.4911959
B133902,unknown,,,17.3852782,78.4913828
B133903,unknown,,,17.3854994,78.4914007
B133904,unknown,,,17.3855936,78.4914671
B133905,unknown,,,17.385501,78.4912984
B133906,unknown,,,17.3858465,78.4913099
B133907,unknown,,,17.3858787,78.4911938
B133908,unknown,,,17.3860082,78.49122
B133909,unknown,,,17.3859725,78.4915305
B133910,unknown,,,17.3858144,78.4915897
B133911,unknown,,,17.3858448,78.4914066
B133912,unknown,,,17.3858027,78.4917046
B133913,unknown,,,17.3857711,78.4918447
B133914,unknown,,,17.3859798,78.491754
B133915,unknown,,,17.3858709,78.4917121
B133916,unknown,,,17.3859262,78.4915397
B133917,unknown,,,17.385989,78.4916426
B133918,unknown,,,17.3860797,78.4915922
B133919,unknown,,,17.3860944,78.4917807
B133920,unknown,,,17.3862075,78.4917989
B133921,unknown,,,17.3861856,78.4918877
B133922,unknown,,,17.3862398,78.4917462
B133923,unknown,,,17.3861624,78.4914771
B133924,unknown,,,17.3862378,78.4914804
B133925,unknown,,,17.3861572,78.4914196
B133926,unknown,,,17.3860908,78.4915778
B133927,unknown,,,17.386038,78.4914515
B133928,unknown,,,17.3861377,78.4914967
B133929,unknown,,,17.3860766,78.4913267
B133930,unknown,,,17.3862371,78.4913647
B133931,unknown,,,17.3862356,78.4912145
B133932,unknown,,,17.3859682,78.4908967
B133933,unknown,,,17.3860469,78.4911466
B133934,unknown,,,17.3858501,78.4911665
B133935,unknown,,,17.3857849,78.4910385
B133936,unknown,,,17.3858601,78.4909959
B133937,unknown,,,17.3858944,78.4908381
B133938,unknown,,,17.3859358,78.4908445
B133939,unknown,,,17.3859054,78.4907998
B133940,unknown,,,17.3857624,78.4907696
B133941,unknown,,,17.3858859,78.4906876
B133942,unknown,,,17.3860126,78.4903783
B133943,unknown,,,17.386143,78.4903891
B133944,unknown,,,17.3861983,78.4903534
B133945,unknown,,,17.3860985,78.4900978
B133946,unknown,,,17.3862465,78.4901995
B133947,unknown,,,17.386039,78.4901816
B133948,unknown,,,17.3861086,78.490186
B133949,unknown,,,17.3859787,78.4902452
B133950,unknown,,,17.3858119,78.4901267
B133951,unknown,,,17.3858633,78.4904343
B133952,unknown,,,17.3858846,78.490555
B133953,unknown,,,17.3858971,78.4906163
B133954,unknown,,,17.3856659,78.4902827
B133955,unknown,,,17.3856732,78.4901261
B133956,unknown,,,17.3855433,78.4901478
B133957,unknown,,,17.3855576,78.4900123
B133958,unknown,,,17.3853612,78.4900769
B133959,unknown,,,17.3853605,78.4902036
B133960,unknown,,,17.3852408,78.490391
B133961,unknown,,,17.3851987,78.4906738
B133962,unknown,,,17.3852091,78.4909734
B133963,unknown,,,17.3852546,78.4907671
B133964,unknown,,,17.3852827,78.4909477
B133965,unknown,,,17.3852673,78.4907274
B133966,unknown,,,17.3852151,78.4906996
B133967,unknown,,,17.3852762,78.4905536
B133968,unknown,,,17.3854701,78.4908715
B133969,unknown,,,17.3855469,78.4910024
B133970,unknown,,,17.3856218,78.4910373
B133971,unknown,,,17.3857048,78.4912549
B133972,unknown,,,17.3854851,78.4912264
B133973,unknown,,,17.3853986,78.4911834
B133974,unknown,,,17.3852216,78.4911269
B133975,unknown,,,17.3852832,78.4911152
B133976,unknown,,,17.3852869,78.4909541
B133977,unknown,,,17.3852461,78.4910434
B133978,unknown,,,17.3850737,78.4910925
B133979,unknown,,,17.3850281,78.4911952
B133980,unknown,,,17.3850238,78.4910573
B133981,unknown,,,17.385028,78.4910218
B133982,unknown,,,17.3849015,78.4911997
B133983,unknown,,,17.3845739,78.4911124
B133984,unknown,,,17.3846795,78.4911395
B133985,unknown,,,17.3845801,78.4910188
B133986,unknown,,,17.3847,78.4910376
B133987,unknown,,,17.3846849,78.4909181
B133988,unknown,,,17.3847074,78.4908554
B133989,unknown,,,17.3846197,78.4906777
B133990,unknown,,,17.3847353,78.4906694
B133991,unknown,,,17.3847541,78.4907908
B133992,unknown,,,17.3848938,78.4905851
B133993,unknown,,,17.3849249,78.4907211
B133994,unknown,,,17.3848377,78.4909293
B133995,unknown,,,17.3849175,78.4909511
B133996,unknown,,,17.3848713,78.4907197
B133997,unknown,,,17.3849022,78.4907271
B133998,unknown,,,17.3850712,78.4908456
B133999,unknown,,,17.3850785,78.4907342
B134000,unknown,,,17.3851016,78.490514
B134001,unknown,,,17.3848939,78.4905743
B134002,unknown,,,17.384807,78.4905521
B134003,unknown,,,17.3848376,78.4903958
B134004,unknown,,,17.385022,78.4903391
B134005,unknown,,,17.3850216,78.4900905
B134006,unknown,,,17.3850018,78.4899565
B134007,unknown,,,17.3849673,78.4900783
B134008,unknown,,,17.3847904,78.490083
B134009,unknown,,,17.3847264,78.4902269
B134010,unknown,,,17.3847465,78.4900489
B134011,unknown,,,17.3847397,78.490162
B134012,unknown,,,17.3846376,78.490065
B134013,unknown,,,17.3846221,78.4902372
B134014,unknown,,,17.3845931,78.4903931
B134015,unknown,,,17.3848023,78.4905046
B134016,unknown,,,17.3846424,78.4905009
B134017,unknown,,,17.3843303,78.4904855
B134018,unknown,,,17.3843899,78.4902102
B134019,unknown,,,17.3843163,78.4899477
B134020,unknown,,,17.3841432,78.4901782
B134021,unknown,,,17.3842772,78.4903208
B134022,unknown,,,17.3840476,78.490226
B134023,unknown,,,17.3841169,78.4900648
B134024,unknown,,,17.3840716,78.4900579
B134025,unknown,,,17.384051,78.4900745
B134026,unknown,,,17.3840814,78.4900229
B134027,unknown,,,17.3839517,78.49018
B134028,unknown,,,17.3840349,78.4901866
B134029,unknown,,,17.3839818,78.490255
B134030,unknown,,,17.3839541,78.4903875
B134031,unknown,,,17.3839894,78.4904665
B134032,unknown,,,17.3841103,78.4904172
B134033,unknown,,,17.3841484,78.4903365
B134034,unknown,,,17.3842508,78.4904717
B134035,unknown,,,17.3842737,78.4905253
B134036,unknown,,,17.3839889,78.4905694
B134037,unknown,,,17.3840858,78.4906073
B134038,unknown,,,17.3841642,78.4909231
B134039,unknown,,,17.3840444,78.4908158
B134040,unknown,,,17.3844309,78.4908255
B134041,unknown,,,17.3844941,78.4909751
B134042,unknown,,,17.3842087,78.4910037
B134043,unknown,,,17.3841785,78.4910726
B134044,unknown,,,17.3844624,78.4911172
B134045,unknown,,,17.3844619,78.4912269
B134046,unknown,,,17.3842421,78.4911831
B134047,unknown,,,17.3841269,78.4911179
B134048,unknown,,,17.3841753,78.4910039
B134049,unknown,,,17.3840245,78.4910939
B134050,unknown,,,17.38395,78.4912281
B134051,unknown,,,17.3842226,78.4913111
B134052,unknown,,,17.3841722,78.4914363
B134053,unknown,,,17.3841779,78.491548
B134054,unknown,,,17.3840047,78.4914728
B134055,unknown,,,17.3840259,78.4915464
B134056,unknown,,,17.3840407,78.4916512
B134057,unknown,,,17.3840086,78.4917914
B134058,unknown,,,17.3841707,78.4918245
B134059,unknown,,,17.3842183,78.491628
B134060,unknown,,,17.3841699,78.4916966
B134061,unknown,,,17.3843047,78.4914909
B134062,unknown,,,17.3842439,78.4915785
B134063,unknown,,,17.3843356,78.4918328
B134064,unknown,,,17.3843504,78.4918225
B134065,unknown,,,17.384446,78.4916174
B134066,unknown,,,17.3844829,78.4913716
B134067,unknown,,,17.3842902,78.4915379
B134068,unknown,,,17.3843692,78.4912034
B134069,unknown,,,17.3844219,78.4912345
B134070,unknown,,,17.3845743,78.4913602
B134071,unknown,,,17.3845021,78.4914393
B134072,unknown,,,17.3847738,78.4914182
B134073,unknown,,,17.3848239,78.4913127
B134074,unknown,,,17.3848821,78.4913127
B134075,unknown,,,17.3847753,78.4913941
B134076,unknown,,,17.3848683,78.4916165
B134077,unknown,,,17.3848555,78.4916967
B134078,unknown,,,17.3849336,78.4916593
B134079,unknown,,,17.3849181,78.4918194
B134080,unknown,,,17.3848494,78.4918047
B134081,unknown,,,17.3846698,78.4917631
B134082,unknown,,,17.3847445,78.4916468
B134083,unknown,,,17.3846066,78.4916179
B134084,unknown,,,17.3846013,78.4917524
B134085,unknown,,,17.384569,78.4921883
B134086,unknown,,,17.3846647,78.4921101
B134087,unknown,,,17.3848423,78.4920163
B134088,unknown,,,17.384822,78.492005
B134089,unknown,,,17.3847288,78.4918935
B134090,unknown,,,17.3848921,78.492015
B134091,unknown,,,17.3850678,78.491893
B134092,unknown,,,17.3850682,78.4921296
B134093,unknown,,,17.3849299,78.4921627
B134094,unknown,,,17.3849236,78.492129
B134095,unknown,,,17.3848553,78.4922009
B134096,unknown,,,17.3848529,78.4921543
B134097,unknown,,,17.3850327,78.4923341
B134098,unknown,,,17.3849967,78.4924533
B134099,unknown,,,17.3848375,78.4924727
B134100,unknown,,,17.3846965,78.4922054
B134101,unknown,,,17.3847147,78.4923077
B134102,unknown,,,17.3845808,78.4922617
B134103,unknown,,,17.3844759,78.4924062
B134104,unknown,,,17.3842528,78.4922366
B134105,unknown,,,17.3843394,78.492167
B134106,unknown,,,17.3844948,78.4922711
B134107,unknown,,,17.3845,78.4921931
B134108,unknown,,,17.3845799,78.4920731
B134109,unknown,,,17.3844818,78.4919894
B134110,unknown,,,17.3843043,78.491908
B134111,unknown,,,17.3842454,78.4919157
B134112,unknown,,,17.3841777,78.4920251
B134113,unknown,,,17.3842001,78.4920606
B134114,unknown,,,17.3842139,78.4921151
B134115,unknown,,,17.3844024,78.4920621
B134116,unknown,,,17.3840657,78.4920941
B134117,unknown,,,17.3842256,78.491938
B134118,unknown,,,17.3841104,78.491838
B134119,unknown,,,17.3841064,78.4919431
B134120,unknown,,,17.383973,78.4919103
B134121,unknown,,,17.3839701,78.4919531
B134122,unknown,,,17.3840644,78.4921445
B134123,unknown,,,17.384042,78.4923602
B134124,unknown,,,17.3840455,78.4922356
B134125,unknown,,,17.3840631,78.4922344
B134126,unknown,,,17.3841441,78.4925156
B134127,unknown,,,17.3840763,78.4925115
B134128,unknown,,,17.3838809,78.4924239
B134129,unknown,,,17.3839253,78.4923543
B134130,unknown,,,17.3838063,78.4921102
B134131,unknown,,,17.3837699,78.492515
B134132,unknown,,,17.3836906,78.4925151
B134133,unknown,,,17.3835565,78.4924582
B134134,unknown,,,17.3833723,78.4923892
B134135,unknown,,,17.3835617,78.4922288
B134136,unknown,,,17.3836397,78.4921167
B134137,unknown,,,17.3837037,78.492172
B134138,unknown,,,17.3837823,78.4921685
B134139,unknown,,,17.3838666,78.4921163
B134140,unknown,,,17.3838141,78.4918988
B134141,unknown,,,17.3837501,78.491715
B134142,unknown,,,17.383728,78.4917314
B134143,unknown,,,17.3837791,78.4916756
B134144,unknown,,,17.3838346,78.4916376
B134145,unknown,,,17.3838832,78.4916314
B134146,unknown,,,17.3838734,78.4914959
B134147,unknown,,,17.3837422,78.4912386
B134148,unknown,,,17.383627,78.4914758
B134149,unknown,,,17.3834702,78.4914689
B134150,unknown,,,17.3836349,78.4914681
B134151,unknown,,,17.3834574,78.4913459
B134152,unknown,,,17.3833716,78.4914945
B134153,unknown,,,17.3833869,78.4914615
B134154,unknown,,,17.3834179,78.4916444
B134155,unknown,,,17.383585,78.4916772
B134156,unknown,,,17.3835477,78.4917067
B134157,unknown,,,17.3835518,78.4917596
B134158,unknown,,,17.383408,78.4917977
B134159,unknown,,,17.3835039,78.4917385
B134160,unknown,,,17.3834245,78.4917511
B134161,unknown,,,17.3832559,78.4917568
B134162,unknown,,,17.3832316,78.4916834
B134163,unknown,,,17.3832362,78.4916034
B134164,unknown,,,17.3833194,78.4916241
B134165,unknown,,,17.3833023,78.4914982
B134166,unknown,,,17.383277,78.4912134
B134167,unknown,,,17.3833014,78.4914136
B134168,unknown,,,17.3831627,78.4913962
B134169,unknown,,,17.383182,78.4913306
B134170,unknown,,,17.3831086,78.4915773
B134171,unknown,,,17.382934,78.4914545
B134172,unknown,,,17.3829208,78.4915728
B134173,unknown,,,17.3828612,78.4916514
B134174,unknown,,,17.3829115,78.4917406
B134175,unknown,,,17.3830115,78.4918135
B134176,unknown,,,17.3828175,78.4917645
B134177,unknown,,,17.3828039,78.4918196
B134178,unknown,,,17.3829083,78.4919991
B134179,unknown,,,17.3828097,78.492043
B134180,unknown,,,17.3828559,78.4921836
B134181,unknown,,,17.3829828,78.4921378
B134182,unknown,,,17.383102,78.4920123
B134183,unknown,,,17.3831853,78.4921269
B134184,unknown,,,17.383174,78.4921302
B134185,unknown,,,17.3830494,78.4921215
B134186,unknown,,,17.3832624,78.4922732
B134187,unknown,,,17.3831758,78.492258
B134188,unknown,,,17.3831784,78.4921507
B134189,unknown,,,17.383209,78.4923244
B134190,unknown,,,17.3830576,78.4925003
B134191,unknown,,,17.3829352,78.492391
B134192,unknown,,,17.3830181,78.4923094
B134193,unknown,,,17.3827811,78.4922832
B134194,unknown,,,17.3828329,78.4922181
B134195,unknown,,,17.3827864,78.4924715
B134196,unknown,,,17.3825979,78.4923096
B134197,unknown,,,17.3825727,78.4922993
B134198,unknown,,,17.3826777,78.4920403
B134199,unknown,,,17.3826933,78.491997
B134200,unknown,,,17.3825847,78.492023
B134201,unknown,,,17.3825746,78.492085
B134202,unknown,,,17.382587,78.492156
B134203,unknown,,,17.3824344,78.4920922
B134204,unknown,,,17.382401,78.491932
B134205,unknown,,,17.3823383,78.4921375
B134206,unknown,,,17.3821373,78.4921655
B134207,unknown,,,17.3822563,78.4922234
B134208,unknown,,,17.3823955,78.4923342
B134209,unknown,,,17.3823109,78.4924241
B134210,unknown,,,17.3823069,78.4923599
B134211,unknown,,,17.3822381,78.4924904
B134212,unknown,,,17.3821306,78.4921981
B134213,unknown,,,17.3821347,78.4924481
B134214,unknown,,,17.3819153,78.4921679
B134215,unknown,,,17.3815297,78.4918237
B134216,unknown,,,17.382082,78.4920803
B134217,unknown,,,17.3821881,78.491956
B134218,unknown,,,17.3823452,78.4916874
B134219,unknown,,,17.381755,78.4918474
B134220,unknown,,,17.381674,78.4917703
B134221,unknown,,,17.3817743,78.4916664
B134222,unknown,,,17.3817429,78.4913979
B134223,unknown,,,17.3817255,78.491423
B134224,unknown,,,17.3820957,78.4912785
B134225,unknown,,,17.3821037,78.4911844
B134226,unknown,,,17.3823242,78.4914376
B134227,unknown,,,17.3823131,78.4917666
B134228,unknown,,,17.3825052,78.4917652
B134229,unknown,,,17.3824185,78.4916735
B134230,unknown,,,17.3825094,78.4916891
B134231,unknown,,,17.3826679,78.4917961
B134232,unknown,,,17.3826828,78.4918325
B134233,unknown,,,17.3826926,78.4916404
B134234,unknown,,,17.3826139,78.4915441
B134235,unknown,,,17.3826484,78.4915889
B134236,unknown,,,17.3827667,78.4915074
B134237,unknown,,,17.3827196,78.4911447
B134238,unknown,,,17.382595,78.4910042
B134239,unknown,,,17.3827137,78.4909518
B134240,unknown,,,17.3826352,78.4908225
B134241,unknown,,,17.3825505,78.4908188
B134242,unknown,,,17.3825144,78.4909615
B134243,unknown,,,17.3824147,78.4909213
B134244,unknown,,,17.3823688,78.4908142
B134245,unknown,,,17.3822925,78.4907562
B134246,unknown,,,17.3823256,78.4906599
B134247,unknown,,,17.3822878,78.490968
B134248,unknown,,,17.3822569,78.4910617
B134249,unknown,,,17.3824451,78.4911672
B134250,unknown,,,17.3820673,78.4911721
B134251,unknown,,,17.3821656,78.4911534
B134252,unknown,,,17.3820598,78.4910735
B134253,unknown,,,17.3819971,78.4909102
B134254,unknown,,,17.3819597,78.4909895
B134255,unknown,,,17.3819626,78.4910521
B134256,unknown,,,17.3819815,78.4913041
B134257,unknown,,,17.3818825,78.4912834
B134258,unknown,,,17.3817726,78.491239
B134259,unknown,,,17.3816701,78.4910732
B134260,unknown,,,17.3818001,78.4910859
B134261,unknown,,,17.381872,78.4908851
B134262,unknown,,,17.3816897,78.4908515
B134263,unknown,,,17.3817864,78.4907135
B134264,unknown,,,17.3820044,78.4906573
B134265,unknown,,,17.382023,78.4907569
B134266,unknown,,,17.3819391,78.4908633
B134267,unknown,,,17.3820461,78.4908503
B134268,unknown,,,17.3821466,78.4908864
B134269,unknown,,,17.3822044,78.4907325
B134270,unknown,,,17.3820973,78.4905675
B134271,unknown,,,17.3821294,78.4903765
B134272,unknown,,,17.3819962,78.4904341
B134273,unknown,,,17.3819588,78.4903689
B134274,unknown,,,17.3819735,78.4904901
B134275,unknown,,,17.3818647,78.4904926
B134276,unknown,,,17.3818585,78.4904932
B134277,unknown,,,17.3818314,78.4906168
B134278,unknown,,,17.3816358,78.4905018
B134279,unknown,,,17.3816865,78.4904391
B134280,unknown,,,17.3816641,78.4903955
B134281,unknown,,,17.3818573,78.490429
B134282,unknown,,,17.3818872,78.4903458
B134283,unknown,,,17.3818661,78.4902732
B134284,unknown,,,17.3818658,78.4902284
B134285,unknown,,,17.3817016,78.4902919
B134286,unknown,,,17.3816485,78.4901384
B134287,unknown,,,17.3817124,78.49012
B134288,unknown,,,17.3818944,78.4900347
B134289,unknown,,,17.3819549,78.4899651
B134290,unknown,,,17.3819463,78.4901588
B134291,unknown,,,17.3819434,78.4902648
B134292,unknown,,,17.382214,78.490158
B134293,unknown,,,17.3822582,78.4900178
B134294,unknown,,,17.38223,78.4901607
B134295,unknown,,,17.3822452,78.4901371
B134296,unknown,,,17.3823725,78.4900686
B134297,unknown,,,17.3824264,78.4902103
B134298,unknown,,,17.3822392,78.4903963
B134299,unknown,,,17.3823006,78.4905319
B134300,unknown,,,17.3824147,78.4904966
B134301,unknown,,,17.382492,78.4906651
B134302,unknown,,,17.3824776,78.4904031
B134303,unknown,,,17.3825466,78.4904251
B134304,unknown,,,17.3826014,78.4905467
B134305,unknown,,,17.3827227,78.4906347
B134306,unknown,,,17.3826846,78.4905011
B134307,unknown,,,17.3827129,78.4904188
B134308,unknown,,,17.3826503,78.490425
B134309,unknown,,,17.3827753,78.4902463
B134310,unknown,,,17.3826708,78.490123
B134311,unknown,,,17.382476,78.4902413
B134312,unknown,,,17.382564,78.490053
B134313,unknown,,,17.3826862,78.4901246
B134314,unknown,,,17.3827759,78.4901537
B134315,unknown,,,17.3827842,78.4900602
B134316,unknown,,,17.3828561,78.4900791
B134317,unknown,,,17.3829662,78.4900871
B134318,unknown,,,17.3830575,78.4901049
B134319,unknown,,,17.382952,78.4900728
B134320,unknown,,,17.3830857,78.4901869
B134321,unknown,,,17.3831231,78.4900211
B134322,unknown,,,17.3833162,78.4901536
B134323,unknown,,,17.3833274,78.4903431
B134324,unknown,,,17.3831689,78.4903402
